Make,Title_URL,Sale_Type,Price,Model,Additional_Comments,Year,Car_Type,Mileage,Engine_Size,Engine_Type,Transmission,Dealership_Location,Prior_Owners,Information/Detail
Aston Martin Rapide S,https://www.autotrader.co.uk/car-details/202304276724023?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=86&postcode=wr117jh&fromsra,Finance available,61995.0,6.0 V12 S T-TronIII Euro 6 4dr,SHADOW EDITION+8 STAMPS+32K,2017.0,Saloon,32800.0,6.0L,560PS,Automatic,Dealer locationCoventry,3.0,"Hpi clear only 32,800 miles from new 12 months mot FAMSH last serviced at 31,420 miles 28/04/2022 with Aston Martin Walton On Thames will be serviced on purchase at Aston Martin Birmingham incredible maintenance 8 main deal Aston Martin Stamps maintained regardless of cost 2 former keepers an…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202309222245051?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=86&postcode=wr117jh&fromsra,Finance available,89950.0,4.0 V8 Auto Euro 6 2dr,£23k worth of options,2021.0,Coupe,11500.0,4.0L,502BHP,Automatic,Dealer locationMilton Keynes,,"Obsidian Black Leather interior, Divine Red, Aston Martin Works the historical home of Aston Martin since 1954, £89,950"
Aston Martin DB9,https://www.autotrader.co.uk/car-details/202401175636658?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=86&postcode=wr117jh&fromsra,Unknown,36995.0,6.0 V12 T-TronicII Euro 4 2dr,"Sport Pack, FAMSH, Facelift",2008.0,Coupe,37800.0,6.0L,477PS,Automatic,Dealer locationKnutsford,,Here we have for sale an immaculate facelift Aston Martin DB9 with full Aston Martin service history in Meteorite Grey with Obsidian Hide with contrasting red stitching. Being a latter car it benefits from 470bhp and the newer glass key. Notable options include the Sports Package (suspension and…
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202311224202739?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=86&postcode=wr117jh&fromsra,Finance available,77950.0,4.0 V8 Auto Euro 6 2dr,Unknown,2019.0,Coupe,21500.0,4.0L,502BHP,Automatic,Dealer locationMilton Keynes,,"Obsidian Black interior, Intense Blue, Aston Martin Works the historical home of Aston Martin since 1954, £77,950"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202306138465795?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=86&postcode=wr117jh&fromsra,Finance available,64990.0,6.0 V12 S Sportshift Euro 6 2dr,FULL ASTON SERVICING|HUGE SPEC,2016.0,Coupe,40800.0,6.0L,573PS,Automatic,Dealer locationBristol,,"IMOLA OF BRISTOL ARE DELIGHTED TO PRESENT THIS STUNNING ASTON MARTIN 6.0 V12 VANTAGE 'S' SPORTSHIFT - PRESENTED IN METALLIC METEORITE  GREY EXTERIOR WITH CONTRAST OBSIDIAN BLACK LEATHER INTERIOR - THIS BESPOKE VEHICLE IS COMPLIMENTED BY THE MOST SUPERB SPECIFICATION - INCLUDING:;, --- Aston Martin…"
Aston Martin DB7,https://www.autotrader.co.uk/car-details/202306158551972?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=87&postcode=wr117jh&fromsra,Unknown,24450.0,5.9 Vantage 2dr,Just Serviced.,2003.0,Coupe,51308.0,5.9L,420BHP,Automatic,Dealer locationWatlington,,"Regarded by many as one of the world’s most beautiful cars when released in 1994, the DB7 received many subtle but effective changes over its 10-year life to compliment the elegant body design. Designed by Ian Callum to be both beautiful and practical and to encompass all the unmistakable DB…"
Aston Martin DB11,https://www.autotrader.co.uk/car-details/202312064603696?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=87&postcode=wr117jh&fromsra,Finance available,78950.0,V12 5.2 2dr,Low Mileage,2017.0,Coupe,8265.0,5.2L,599BHP,Automatic,Dealer locationMilton Keynes,,"Obsidian black interior, Tungsten Silver, Aston Martin Works the historical home of Aston Martin since 1954, £78,950"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202310313513181?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=87&postcode=wr117jh&fromsra,Finance available,54995.0,4.7 V8 N430 Euro 5 2dr,NOW RESERVED/SIMILAR REQUIRED,2014.0,Coupe,15000.0,4.7L,436PS,Manual,Dealer locationWoking,,"First registered in August 2014, this magnificent Mariana Blue Aston Martin V8 Vantage N430 Coupe was initially supplied by Grange Aston Martin of Essex. A manual example fitted with Red Club Sport Graphic Pack, this stunning car has covered a mere 15,000 miles from new and benefits from full and…"
Aston Martin DB6,https://www.autotrader.co.uk/car-details/202306058151573?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=87&postcode=wr117jh&fromsra,Unknown,199950.0,(Barn Find - one family owned) 2dr,1 Family Owner Barn Find,1967.0,Coupe,37000.0,282BHP,Manual,Petrol,Dealer locationMilton Keynes,,"A DB6 Vantage 'Barn Find'. First purchased by a lady brand new in London, this was a well loved piece. It was used regularly and well looked after. Following on from the original owners passing her son inherited the car. This prompted a V5 ownership change and the vehicle was then stored in a barn…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202310122915789?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=87&postcode=wr117jh&fromsra,Finance available,54850.0,4.7 V8 Euro 6 2dr,Haptic Dash - Manual,2015.0,Coupe,15000.0,4.7L,426PS,Manual,Dealer locationHemel Hempstead,,"We are pleased to offer this superb 4.7 Aston Martin V8 Vantage Coupe built with a 6 speed manual transmission and only 15,000 miles., A 2016 model year car – incorporating the waterfall centre dash in Piano black with haptic feedback switches – was released from manufacture 19th June 2015 and…"
Aston Martin DB9,https://www.autotrader.co.uk/car-details/202308020332179?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=87&postcode=wr117jh&fromsra,Unknown,68995.0,6.0 V12 Volante T-TronicII Euro 5 2dr,Low Mileage: GT Power Upgrade,2015.0,Convertible,8720.0,6.0L,517PS,Automatic,Dealer locationFoxton,,"This DB9 Volante is finished in Ceramic Grey metallic with a full grain Obsidian black leather interior with red accents and has the following specification: Aston Martin fitted 540bhp GT engine upgrade, 20 inch 5 spoke Diamond turned alloy wheels with new tyres fitted, Piano black facia trims…"
Aston Martin DBS,https://www.autotrader.co.uk/car-details/202310233264425?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=87&postcode=wr117jh&fromsra,Finance available,88500.0,6.0 V12 T-TronicII Euro 5 2dr,ULTIMATE Edition 1 of 100,2012.0,Coupe,13900.0,6.0L,517PS,Automatic,Dealer locationNether Alderley,5.0,Here is a not to be missed opportunity to acquire a super rare Limited Edition Aston Martin DBS Ultimate. The Ultimate DBS was produced in 2012 as a farewell to the current DBS model. 100 cars in total were produced in Coupe and Volante configurations. The Ultimate Specification includes  - Carbon…
Aston Martin DB9,https://www.autotrader.co.uk/car-details/202311133905911?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=87&postcode=wr117jh&fromsra,Finance available,67850.0,6.0 V12 T-TronicII Euro 5 2dr,One Owner - As New,2013.0,Coupe,9000.0,6.0L,517PS,Automatic,Dealer locationHemel Hempstead,1.0,"Chiltern Aston are delighted to offer to market for the first time, this superbly kept DB9 Coupe. With just one custodian since new, this car has been extremely well cared for and presents in as new condition., Finished in Meteorite Silver with contrasting sandstorm leather, burr walnut veneers and…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202309272411222?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=87&postcode=wr117jh&fromsra,Finance available,45850.0,4.7 V8 Roadster Euro 4 2dr,Manual  Face Lift,2013.0,Convertible,19700.0,4.7L,426PS,Manual,Dealer locationKineton,,"McGurk Performance Cars are pleased to offer this V8 Vantage Roadster 4.7 Manual finished in Onyx Black over Obsidian Leather and Silver contrast stitching. The car was first registered in April 2013 is the face lift model and has the following specification:-, 19” V Spoke Alloy Wheels, Satellite…"
Aston Martin DB9,https://www.autotrader.co.uk/car-details/202310092812796?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=87&postcode=wr117jh&fromsra,Approved used,47950.0,6.0 V12 Volante T-TronicII Euro 5 2dr,Only 2 Owners,2011.0,Convertible,36500.0,5.9L,470BHP,Automatic,Dealer locationMilton Keynes,,"Phantom Grey interior, Silver Fox, Aston Martin Works the historical home of Aston Martin since 1954, £47,950"
Aston Martin DB9,https://www.autotrader.co.uk/car-details/202311204133348?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=87&postcode=wr117jh&fromsra,Unknown,36990.0,5.9 Seq 2dr,Stunning Car/Low Miles,2007.0,Coupe,11385.0,5.9L,450BHP,Automatic,Dealer locationKnaresborough,2.0,"Excellent bodywork, Beige Full leather interior - Excellent Condition, Tyre condition Excellent, Metallic Meteorite Silver, 2 owners, PLEASE BE AWARE THAT NOT ALL CARS ARE KEPT ON SITE SO KINDLY CALL AHEAD TO ARRANGE AN APPOINTMENT., £36,990"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202401055281836?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=88&postcode=wr117jh&fromsra,Finance available,43850.0,4.7 V8 Sportshift Euro 5 2dr,12.5MY FACELIFT SPORTSHIFT II,2012.0,Coupe,38500.0,4.7L,426PS,Automatic,Dealer locationKineton,,"McGurk Performance Cars are delighted to offer this fantastic V8 Vantage for sale. Finished in Meteorite Silver over Obsidian Leather. The car was first registered in October 2012 and has the following specification:-, 2013 Model Year, 19” V Spoke Alloy Wheels, Sportshift II 7 Speed, Garmin…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202401185675656?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=88&postcode=wr117jh&fromsra,Unknown,53995.0,4.3 V8 Roadster Sportshift Euro 4 2dr,"Time capsule, best in the UK",2008.0,Convertible,8000.0,4.3L,385PS,Automatic,Dealer locationAbingdon,,"The Motor Grid are delighted to offer this incredibly rare Aston Martin Vantage Roadster. This sophisticated open-top sports car, equipped Sports Shift Paddles has only covered 8,300 miles since 2008. The car is finished in the metallic hue of Toro Red with Factory-fitted equipment includes rear…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202312285094676?sort=relevance&twcs=true&advertising-location=at_cars&make=Aston%20Martin&page=88&postcode=wr117jh&fromsra,Finance available,72990.0,4.0 V8 Auto Euro 6 2dr,Full AM Service History,2018.0,Coupe,20528.0,4.0L,510PS,Automatic,Dealer locationSouthend On Sea,,
Aston Martin DB9,https://www.autotrader.co.uk/car-details/202306208730739?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=88&postcode=wr117jh&fromsra,Finance available,64850.0,6.0 V12 Volante T-TronicII Euro 5 2dr,"FULL HISTORY ONLY 23,500 MILES",2014.0,Convertible,23500.0,6.0L,517PS,Automatic,Dealer locationKineton,,"McGurk Performance Cars are very pleased to offer this DB9 Volante finished in Lightning Silver over Pure Black Leather. The car was first registered in August 2014 and has the following specification:-, 20” 10 Spoke Alloy Wheels, Satellite Navigation, Bright Finish Grille, Front and rear Parking…"
Aston Martin DB9,https://www.autotrader.co.uk/car-details/202303275678329?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=88&postcode=wr117jh&fromsra,Finance available,52790.0,6.0 V12 Carbon Edition Volante T-TronicII Euro 5 2dr,LTD CARBON EDITION FULL ASTON,2014.0,Convertible,39909.0,6.0L,510BHP,Automatic,Dealer locationCardiff,3.0,"Dreamspec are proud to present this very rare Aston Martin DB9 Volante Carbon edition one of only 66 vehicles believed to be produced by Aston Martin. This particular model features in out of range Pearl Stratus White complemented with all the carbon exterior features,20 inch  10 spoke satin black…"
Aston Martin Virage,https://www.autotrader.co.uk/car-details/202401035206383?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=88&postcode=wr117jh&fromsra,Approved used,62950.0,6.0 V12 2dr,Finance available,2012.0,Coupe,25000.0,5.9L,490BHP,Automatic,Dealer locationMilton Keynes,,"Obsidian Black & Sandstorm interior, Onyx Black, Aston Martin Works the historical home of Aston Martin since 1954, £62,950"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202304196439636?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=88&postcode=wr117jh&fromsra,Finance available,52850.0,4.7 V8 Roadster Sportshift II Euro 6 2dr,2016 HAPTIC DASH FACELIFT CAR,2016.0,Convertible,33800.0,4.7L,426PS,Automatic,Dealer locationKineton,,"Supplied by Amersham in February 2016 this latest ‘Haptic Dash’ Vantage looks stunning., Finished in Stratus White over Obsidian Leather this pristine example has been thoughtfully finished with the following options:, Black Front Grille, Black Bezel Headlamps, Piano Wood Trim and Black Trim Pack…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202307179740470?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=88&postcode=wr117jh&fromsra,Unknown,124950.0,6.0 V12 S Euro 6 2dr,'One of One' colour combo,2017.0,Coupe,15480.0,6.0L,573PS,Manual,Dealer locationHatfield,2.0,"2017 ASTON MARTIN V12 VANTAGE S COUPE – MANUAL , A firm favourite of the team here, we are pleased to once again be offering to market this superbly specified, low mileage V12 Vantage S Manual, uniquely finished in Mariana Blue over Lords Red hides. , “It’s fantastic. It’s wonderful, wonderful…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202310203173761?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=88&postcode=wr117jh&fromsra,Finance available,92950.0,4.0 V8 Auto Euro 6 2dr,Low Mileage,2021.0,Coupe,4399.0,4.0L,502BHP,Automatic,Dealer locationMilton Keynes,,"Full service history, Obsidian Black Alcantara & Leather interior, Magnetic Silver, Aston Martin Works the historical home of Aston Martin since 1954, £92,950"
Aston Martin Vanquish,https://www.autotrader.co.uk/car-details/202310313505204?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=88&postcode=wr117jh&fromsra,Finance available,94850.0,6.0 V12 Carbon Edition Black T-TronIII Euro 6 2dr,Carbon Limited Edition,2016.0,Coupe,8400.0,6.0L,576PS,Automatic,Dealer locationKineton,1.0,"The perfect specification. Supplied by Aston Martin Newcastle in July 2016. Full Carbon Spec. , Finished in AML Carbon Black over Obsidian Quilted Leather. Racing Yellow Stitching with Carpet Binding to Match, One77 Steering Wheel with Paddles Finished in Yellow, Yellow Brake Calipers, Painted Door…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202312275070481?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=88&postcode=wr117jh&fromsra,Finance available,44950.0,4.7 V8 Euro 6 2dr,A STUNNING LOW MILEAGE CAR,2013.0,Coupe,20200.0,4.7L,426PS,Manual,Dealer locationMarlow,3.0,"2013/63 ASTON MARTIN 4.7 V8 VANTAGE MANUAL IN STRATUS WHITE WITH ONLY 20,200 MILES FROM NEW AND FULL MAIN DEALER SERVICE HISTORY.  IMMACULATE  CERAMIC COATED METALLIC WHITE PAINTWORK WITH UNMARKED DIAMOND TURNED SILVER ALLOYS WITH NEW MICHELIN TYRES. UNMARKED FULL BLACK LEATHER WITH SILVER…"
Aston Martin Virage,https://www.autotrader.co.uk/car-details/202310233247864?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=89&postcode=wr117jh&fromsra,Approved used,62950.0,6.0 V12 Volante T-TronicII Euro 5 2dr,Beautiful Example,2012.0,Convertible,31000.0,5.9L,490BHP,Automatic,Dealer locationMilton Keynes,,"Obsidian Black interior, Tungsten Silver, Aston Martin Works the historical home of Aston Martin since 1954, £62,950"
Aston Martin Vanquish,https://www.autotrader.co.uk/car-details/202311133919476?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=89&postcode=wr117jh&fromsra,Unknown,54900.0,5.9 2dr,GREAT VALUE .2+2,2003.0,Coupe,28940.0,5.9L,460BHP,Manual,Dealer locationMarlow,5.0,2 plus 2 seating!!  Special order Grigio Titannio with hermes tan 2 tone leather with rear seats. Call 07831 123911. Upgrade linn hi fi music .dry stored during its life hence amazing condition also part PPF to front end. Very nice car with late up grade to clutch so drives 100% ...LAST SERVICE 400…
Aston Martin DB11,https://www.autotrader.co.uk/car-details/202310233248001?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=89&postcode=wr117jh&fromsra,Finance available,94950.0,4.0 V8 Volante Auto Euro 6 (s/s) 2dr,Low Mileage,2019.0,Convertible,3500.0,4.0L,502BHP,Automatic,Dealer locationMilton Keynes,,"Dark Knight and Ivory interior, Cobalt Blue, Aston Martin Works the historical home of Aston Martin since 1954, £94,950"
